Time,Angle 2.o/0/X,Angle 2.o/0/Y,Angle 2.a/0/X,Angle 2.a/0/Y,Angle 2.b/0/X,Angle 2.b/0/Y,Angle 1.o/0/X,Angle 1.o/0/Y,Angle 1.a/0/X,Angle 1.a/0/Y,Angle 1.b/0/X,Angle 1.b/0/Y,Angle 1/o/X,Angle 1/o/Y,Angle 1/a/X,Angle 1/a/Y,Angle 1/b/X,Angle 1/b/Y,Angle 2/o/X,Angle 2/o/Y,Angle 2/a/X,Angle 2/a/Y,Angle 2/b/X,Angle 2/b/Y
0.0,-7.429138,-227.7615,-34.9411,14.44141,-44.60162,-457.8502,-34.05536,12.48352,-8.352051,-226.874,-24.586,290.8652,-34.05536,12.48352,-8.352051,-226.874,-24.586,290.8652,-7.429138,-227.7615,-34.9411,14.44141,-44.60162,-457.8502
0.008342000000000738,-7.365479,-227.7915,-34.75543,14.30505,-44.60162,-457.8511,-33.93427,12.37909,-8.292358,-226.9043,-24.789,290.821,-33.93427,12.37909,-8.292358,-226.9043,-24.789,290.821,-7.365479,-227.7915,-34.75543,14.30505,-44.60162,-457.8511
0.016684000000000587,-7.123779,-227.7731,-34.64978,14.34119,-44.59509,-457.7687,-33.82703,12.2948,-8.02832,-226.9133,-25.04889,290.7953,-33.82703,12.2948,-8.02832,-226.9133,-25.04889,290.7953,-7.123779,-227.7731,-34.64978,14.34119,-44.59509,-457.7687
0.025025000000000297,-6.693787,-227.7751,-34.61859,14.32312,-44.57129,-457.7607,-33.7887,12.26123,-7.614624,-226.9452,-25.04889,290.7953,-33.7887,12.26123,-7.614624,-226.9452,-25.04889,290.7953,-6.693787,-227.7751,-34.61859,14.32312,-44.57129,-457.7607
0.03336700000000015,-6.116699,-227.8316,-34.62708,14.23505,-44.32196,-457.472,-33.79712,12.22052,-7.023621,-226.9667,-25.53241,290.8723,-33.79712,12.22052,-7.023621,-226.9667,-25.53241,290.8723,-6.116699,-227.8316,-34.62708,14.23505,-44.32196,-457.472
0.041708999999999996,-5.642029,-227.7659,-34.61157,14.18976,-44.29895,-457.4755,-33.79279,12.1795,-6.571167,-226.9556,-25.72699,290.8583,-33.79279,12.1795,-6.571167,-226.9556,-25.72699,290.8583,-5.642029,-227.7659,-34.61157,14.18976,-44.29895,-457.4755
0.050050000000000594,-5.148621,-227.8763,-34.66492,14.10986,-44.17804,-457.4738,-33.85736,12.06769,-6.053894,-227.0029,-25.91058,290.7996,-33.85736,12.06769,-6.053894,-227.0029,-25.91058,290.7996,-5.148621,-227.8763,-34.66492,14.10986,-44.17804,-457.4738
0.058391999999999555,-4.756836,-227.8252,-34.74426,14.10638,-44.14001,-457.478,-33.91406,12.02252,-5.655029,-226.9987,-26.03033,290.6856,-33.91406,12.02252,-5.655029,-226.9987,-26.03033,290.6856,-4.756836,-227.8252,-34.74426,14.10638,-44.14001,-457.478
0.06673300000000104,-4.537476,-227.8013,-34.81049,14.05225,-44.14026,-457.4786,-33.98291,11.97882,-5.416809,-227.0239,-26.30505,290.6404,-33.98291,11.97882,-5.416809,-227.0239,-26.30505,290.6404,-4.537476,-227.8013,-34.81049,14.05225,-44.14026,-457.4786
0.075075,-4.495361,-227.9565,-34.92914,14.03918,-44.14178,-457.4803,-34.10083,11.94421,-5.357544,-227.0577,-26.52435,290.7786,-34.10083,11.94421,-5.357544,-227.0577,-26.52435,290.7786,-4.495361,-227.9565,-34.92914,14.03918,-44.14178,-457.4803
