Time,Angle 2.o/0/X,Angle 2.o/0/Y,Angle 2.a/0/X,Angle 2.a/0/Y,Angle 2.b/0/X,Angle 2.b/0/Y,Angle 1.o/0/X,Angle 1.o/0/Y,Angle 1.a/0/X,Angle 1.a/0/Y,Angle 1.b/0/X,Angle 1.b/0/Y,Angle 1/o/X,Angle 1/o/Y,Angle 1/a/X,Angle 1/a/Y,Angle 1/b/X,Angle 1/b/Y,Angle 2/o/X,Angle 2/o/Y,Angle 2/a/X,Angle 2/a/Y,Angle 2/b/X,Angle 2/b/Y
0.0,7.203796,-227.0496,-18.08331,17.50818,-44.07581,-452.4443,-17.82202,18.14948,8.232178,-225.932,3.758606,294.0273,-17.82202,18.14948,8.232178,-225.932,3.758606,294.0273,7.203796,-227.0496,-18.08331,17.50818,-44.07581,-452.4443
0.00834199999999985,6.982605,-227.1194,-18.30731,17.5401,-44.04004,-452.4881,-18.06042,18.26965,8.018799,-225.9846,3.529419,293.9041,-18.06042,18.26965,8.018799,-225.9846,3.529419,293.9041,6.982605,-227.1194,-18.30731,17.5401,-44.04004,-452.4881
0.0166839999999997,6.81134,-227.1962,-18.76031,17.40076,-43.99323,-452.6162,-18.30505,18.4726,7.841614,-226.0633,3.23584,293.8347,-18.30505,18.4726,7.841614,-226.0633,3.23584,293.8347,6.81134,-227.1962,-18.76031,17.40076,-43.99323,-452.6162
0.02502499999999941,6.643677,-227.2504,-19.04041,17.48083,-43.97803,-452.6701,-18.17737,18.61273,7.689087,-226.092,2.811829,293.786,-18.17737,18.61273,7.689087,-226.092,2.811829,293.786,6.643677,-227.2504,-19.04041,17.48083,-43.97803,-452.6701
0.03336699999999926,6.487305,-227.0706,-19.30835,17.55035,-43.98615,-452.746,-19.03198,18.26074,7.520264,-226.0983,2.512573,293.7219,-19.03198,18.26074,7.520264,-226.0983,2.512573,293.7219,6.487305,-227.0706,-19.30835,17.55035,-43.98615,-452.746
0.041707999999999856,6.270691,-227.0945,-19.94586,17.4339,-44.02252,-452.8041,-19.07745,18.50256,7.30658,-225.9984,2.274292,293.7625,-19.07745,18.50256,7.30658,-225.9984,2.274292,293.7625,6.270691,-227.0945,-19.94586,17.4339,-44.02252,-452.8041
0.050049999999999706,5.957581,-227.1254,-20.39716,17.4632,-44.08057,-452.9749,-19.9906,18.19647,6.991943,-225.9871,1.959167,293.6691,-19.9906,18.19647,6.991943,-225.9871,1.959167,293.6691,5.957581,-227.1254,-20.39716,17.4632,-44.08057,-452.9749
0.058391999999999555,5.443848,-227.0412,-20.98505,17.29224,-44.15906,-453.0703,-20.46472,18.48444,6.468079,-225.9261,1.64917,293.6345,-20.46472,18.48444,6.468079,-225.9261,1.64917,293.6345,5.443848,-227.0412,-20.98505,17.29224,-44.15906,-453.0703
0.0667339999999994,4.946777,-227.1255,-21.48804,17.289,-44.21149,-453.1628,-20.99817,18.06348,5.996643,-226.0012,1.43042,293.6508,-20.99817,18.06348,5.996643,-226.0012,1.43042,293.6508,4.946777,-227.1255,-21.48804,17.289,-44.21149,-453.1628
0.075075,4.338989,-227.0992,-22.23004,17.20276,-44.24017,-453.2102,-21.68701,17.90863,5.382324,-225.9935,1.267517,293.6169,-21.68701,17.90863,5.382324,-225.9935,1.267517,293.6169,4.338989,-227.0992,-22.23004,17.20276,-44.24017,-453.2102
0.08341699999999985,3.887939,-227.2244,-22.76849,16.9317,-44.33044,-453.3361,-22.20135,18.01263,4.946472,-226.0818,1.020081,293.6102,-22.20135,18.01263,4.946472,-226.0818,1.020081,293.6102,3.887939,-227.2244,-22.76849,16.9317,-44.33044,-453.3361
0.0917589999999997,3.443848,-227.192,-23.43475,16.95959,-44.3421,-453.358,-22.85535,17.80536,4.480408,-226.0878,0.7338257,293.5815,-22.85535,17.80536,4.480408,-226.0878,0.7338257,293.5815,3.443848,-227.192,-23.43475,16.95959,-44.3421,-453.358
0.10010099999999955,3.177124,-227.1972,-23.9892,16.75464,-44.43793,-453.4384,-23.31982,17.91833,4.227234,-226.081,0.3754272,293.6125,-23.31982,17.91833,4.227234,-226.081,0.3754272,293.6125,3.177124,-227.1972,-23.9892,16.75464,-44.43793,-453.4384
0.10844199999999926,2.966553,-227.2137,-24.49036,16.74957,-44.47662,-453.4503,-23.85779,17.60852,3.997009,-226.0832,0.09210205,293.6047,-23.85779,17.60852,3.997009,-226.0832,0.09210205,293.6047,2.966553,-227.2137,-24.49036,16.74957,-44.47662,-453.4503
0.116784,2.712891,-227.2057,-24.93896,16.57275,-44.51563,-453.4673,-24.24634,17.69458,3.756775,-226.0432,-0.3353271,293.5928,-24.24634,17.69458,3.756775,-226.0432,-0.3353271,293.5928,2.712891,-227.2057,-24.93896,16.57275,-44.51563,-453.4673
0.1251249999999997,2.397766,-227.0605,-25.22058,16.60645,-44.55634,-453.4739,-24.97302,17.28571,3.436829,-225.9389,-0.5513306,293.6373,-24.97302,17.28571,3.436829,-225.9389,-0.5513306,293.6373,2.397766,-227.0605,-25.22058,16.60645,-44.55634,-453.4739
0.13346699999999956,2.125,-227.0176,-25.79993,16.49097,-44.59619,-453.5042,-25.33051,17.48291,3.175598,-225.9028,-0.7701416,293.6804,-25.33051,17.48291,3.175598,-225.9028,-0.7701416,293.6804,2.125,-227.0176,-25.79993,16.49097,-44.59619,-453.5042
0.1418089999999994,1.852234,-227.0883,-25.78113,16.53766,-44.61816,-453.5179,-25.13525,17.62573,2.900757,-225.9495,-0.7745972,293.7113,-25.13525,17.62573,2.900757,-225.9495,-0.7745972,293.7113,1.852234,-227.0883,-25.78113,16.53766,-44.61816,-453.5179
0.15015,1.446106,-227.0453,-25.9231,16.534,-44.66272,-453.5775,-25.20166,17.63965,2.471008,-225.9361,-0.9984131,293.6231,-25.20166,17.63965,2.471008,-225.9361,-0.9984131,293.6231,1.446106,-227.0453,-25.9231,16.534,-44.66272,-453.5775
0.15849199999999986,1.251587,-227.0812,-26.09961,16.59003,-44.6825,-453.5552,-25.84924,17.16455,2.289307,-225.9633,-1.066956,293.6355,-25.84924,17.16455,2.289307,-225.9633,-1.066956,293.6355,1.251587,-227.0812,-26.09961,16.59003,-44.6825,-453.5552
0.1668339999999997,1.173401,-227.1095,-26.22028,16.60791,-44.72723,-453.6351,-25.96252,17.2312,2.214844,-225.9823,-1.251648,293.6512,-25.96252,17.2312,2.214844,-225.9823,-1.251648,293.6512,1.173401,-227.1095,-26.22028,16.60791,-44.72723,-453.6351
0.17517499999999941,1.18988,-227.1075,-26.34485,16.64502,-44.72382,-453.6729,-26.08722,17.30597,2.224731,-225.9764,-1.224365,293.638,-26.08722,17.30597,2.224731,-225.9764,-1.224365,293.638,1.18988,-227.1075,-26.34485,16.64502,-44.72382,-453.6729
0.18351699999999926,1.243774,-227.0784,-26.47925,16.68457,-44.72815,-453.7269,-26.25299,17.45374,2.283752,-225.9559,-1.423889,293.6218,-26.25299,17.45374,2.283752,-225.9559,-1.423889,293.6218,1.243774,-227.0784,-26.47925,16.68457,-44.72815,-453.7269
0.191859,1.317017,-227.1039,-26.69281,16.54004,-44.71265,-453.7928,-25.99072,17.6167,2.35376,-225.9803,-1.390198,293.6001,-25.99072,17.6167,2.35376,-225.9803,-1.390198,293.6001,1.317017,-227.1039,-26.69281,16.54004,-44.71265,-453.7928
0.2001999999999997,1.433167,-227.0726,-26.79083,16.55157,-44.70795,-453.8063,-26.07916,17.5965,2.469299,-225.9563,-1.420776,293.6237,-26.07916,17.5965,2.469299,-225.9563,-1.420776,293.6237,1.433167,-227.0726,-26.79083,16.55157,-44.70795,-453.8063
