Time,Angle 2.o/0/X,Angle 2.o/0/Y,Angle 2.a/0/X,Angle 2.a/0/Y,Angle 2.b/0/X,Angle 2.b/0/Y,Angle 1.o/0/X,Angle 1.o/0/Y,Angle 1.a/0/X,Angle 1.a/0/Y,Angle 1.b/0/X,Angle 1.b/0/Y,Angle 1/o/X,Angle 1/o/Y,Angle 1/a/X,Angle 1/a/Y,Angle 1/b/X,Angle 1/b/Y,Angle 2/o/X,Angle 2/o/Y,Angle 2/a/X,Angle 2/a/Y,Angle 2/b/X,Angle 2/b/Y
0.0,3.606079,-229.9991,-4.116699,11.18896,-44.00757,-451.272,-4.116699,11.18896,1.415771,-227.7918,24.07495,291.9615,-4.116699,11.18896,1.415771,-227.7918,24.07495,291.9615,3.606079,-229.9991,-4.116699,11.18896,-44.00757,-451.272
0.00834099999999971,3.660767,-230.0094,-4.154663,11.2088,-44.00232,-451.192,-4.154663,11.2088,1.478699,-227.8253,25.02191,291.9051,-4.154663,11.2088,1.478699,-227.8253,25.02191,291.9051,3.660767,-230.0094,-4.154663,11.2088,-44.00232,-451.192
0.016683000000000447,3.855835,-229.9923,-4.275513,11.16602,-43.94781,-451.0449,-4.275513,11.16602,1.663757,-227.8104,25.89807,291.7441,-4.275513,11.16602,1.663757,-227.8104,25.89807,291.7441,3.855835,-229.9923,-4.275513,11.16602,-43.94781,-451.0449
0.025025000000000297,3.910583,-229.9612,-4.399292,11.17877,-43.90649,-450.9782,-4.399292,11.17877,1.723877,-227.7941,26.92297,291.675,-4.399292,11.17877,1.723877,-227.7941,26.92297,291.675,3.910583,-229.9612,-4.399292,11.17877,-43.90649,-450.9782
0.03336700000000015,4.005249,-229.8784,-4.619629,11.11963,-43.87085,-450.8883,-4.619629,11.11963,1.799316,-227.7417,27.83594,291.4464,-4.619629,11.11963,1.799316,-227.7417,27.83594,291.4464,4.005249,-229.8784,-4.619629,11.11963,-43.87085,-450.8883
0.041707999999999856,4.036011,-229.7253,-4.811646,11.07098,-43.8374,-450.8417,-4.811646,11.07098,1.806885,-227.6666,28.89551,291.3032,-4.811646,11.07098,1.806885,-227.6666,28.89551,291.3032,4.036011,-229.7253,-4.811646,11.07098,-43.8374,-450.8417
0.050049999999999706,4.010681,-229.6776,-5.010193,10.98657,-43.81232,-450.7906,-5.010193,10.98657,1.756897,-227.5958,29.98297,291.0034,-5.010193,10.98657,1.756897,-227.5958,29.98297,291.0034,4.010681,-229.6776,-5.010193,10.98657,-43.81232,-450.7906
0.058392000000000444,3.962036,-229.6926,-5.329224,10.98364,-43.81488,-450.7668,-5.329224,10.98364,1.717712,-227.5875,31.28027,290.8274,-5.329224,10.98364,1.717712,-227.5875,31.28027,290.8274,3.962036,-229.6926,-5.329224,10.98364,-43.81488,-450.7668
0.0667340000000003,3.748169,-229.7398,-5.700439,10.95978,-43.81122,-450.7454,-5.700439,10.95978,1.488342,-227.5918,32.3078,290.4995,-5.700439,10.95978,1.488342,-227.5918,32.3078,290.4995,3.748169,-229.7398,-5.700439,10.95978,-43.81122,-450.7454
0.075075,3.505859,-229.7703,-5.974976,10.99329,-43.815,-450.7355,-5.974976,10.99329,1.280884,-227.561,33.44781,290.2648,-5.974976,10.99329,1.280884,-227.561,33.44781,290.2648,3.505859,-229.7703,-5.974976,10.99329,-43.815,-450.7355
0.08341699999999985,3.305969,-229.5465,-6.454102,10.99866,-43.85809,-450.7456,-6.454102,10.99866,1.012573,-227.537,34.73853,289.9589,-6.454102,10.99866,1.012573,-227.537,34.73853,289.9589,3.305969,-229.5465,-6.454102,10.99866,-43.85809,-450.7456
0.09175800000000045,2.985718,-229.5212,-6.910522,11.16229,-43.86145,-450.7296,-6.910522,11.16229,0.7254028,-227.4665,36.00037,289.6627,-6.910522,11.16229,0.7254028,-227.4665,36.00037,289.6627,2.985718,-229.5212,-6.910522,11.16229,-43.86145,-450.7296
0.1001000000000003,2.395874,-229.3325,-7.434021,11.18231,-43.87299,-450.71,-7.434021,11.18231,0.3063965,-227.3006,37.31989,289.3075,-7.434021,11.18231,0.3063965,-227.3006,37.31989,289.3075,2.395874,-229.3325,-7.434021,11.18231,-43.87299,-450.71
0.10844100000000001,1.960083,-229.3127,-7.931641,11.24457,-43.89886,-450.6854,-7.931641,11.24457,-0.1898193,-227.2198,38.85022,289.0912,-7.931641,11.24457,-0.1898193,-227.2198,38.85022,289.0912,1.960083,-229.3127,-7.931641,11.24457,-43.89886,-450.6854
0.11678299999999986,1.434082,-229.1785,-8.569763,11.30438,-43.9303,-450.6544,-8.569763,11.30438,-0.7030029,-227.105,40.27179,288.6252,-8.569763,11.30438,-0.7030029,-227.105,40.27179,288.6252,1.434082,-229.1785,-8.569763,11.30438,-43.9303,-450.6544
0.1251249999999997,0.9465942,-229.2219,-9.254883,11.26379,-43.92786,-450.6246,-9.254883,11.26379,-1.18335,-227.0889,41.56036,288.1998,-9.254883,11.26379,-1.18335,-227.0889,41.56036,288.1998,0.9465942,-229.2219,-9.254883,11.26379,-43.92786,-450.6246
0.13346700000000045,0.3145142,-229.1309,-9.833801,11.27051,-43.98663,-450.498,-9.833801,11.27051,-1.79187,-227.0585,43.12451,287.6836,-9.833801,11.27051,-1.79187,-227.0585,43.12451,287.6836,0.3145142,-229.1309,-9.833801,11.27051,-43.98663,-450.498
0.14180800000000016,-0.1293335,-229.156,-10.57892,11.17181,-44.00385,-450.459,-10.57892,11.17181,-2.321289,-226.9863,44.62256,287.178,-10.57892,11.17181,-2.321289,-226.9863,44.62256,287.178,-0.1293335,-229.156,-10.57892,11.17181,-44.00385,-450.459
0.15015,-0.7047729,-229.042,-11.28046,10.98517,-44.01691,-450.3881,-11.28046,10.98517,-2.836182,-226.9814,46.0907,286.4454,-11.28046,10.98517,-2.836182,-226.9814,46.0907,286.4454,-0.7047729,-229.042,-11.28046,10.98517,-44.01691,-450.3881
0.15849199999999986,-1.105469,-229.0055,-12.15015,10.88251,-44.03894,-450.355,-12.15015,10.88251,-3.260986,-226.8416,47.7478,285.7727,-12.15015,10.88251,-3.260986,-226.8416,47.7478,285.7727,-1.105469,-229.0055,-12.15015,10.88251,-44.03894,-450.355
0.1668339999999997,-1.588196,-228.8198,-13.04169,10.76227,-44.09869,-450.5111,-13.04169,10.76227,-3.794189,-226.7645,49.40979,284.9811,-13.04169,10.76227,-3.794189,-226.7645,49.40979,284.9811,-1.588196,-228.8198,-13.04169,10.76227,-44.09869,-450.5111
0.1751750000000003,-2.06781,-228.8047,-14.04883,10.77118,-44.1546,-450.5853,-14.04883,10.77118,-4.289307,-226.6912,50.94745,284.2936,-14.04883,10.77118,-4.289307,-226.6912,50.94745,284.2936,-2.06781,-228.8047,-14.04883,10.77118,-44.1546,-450.5853
0.18351700000000015,-2.659485,-228.6338,-15.06561,10.68378,-44.19446,-450.7506,-15.06561,10.68378,-4.932007,-226.5981,52.66223,283.4481,-15.06561,10.68378,-4.932007,-226.5981,52.66223,283.4481,-2.659485,-228.6338,-15.06561,10.68378,-44.19446,-450.7506
0.19185799999999986,-3.348572,-228.7401,-16.10248,10.62152,-44.23163,-450.7961,-16.10248,10.62152,-5.672546,-226.5507,54.4422,282.3853,-16.10248,10.62152,-5.672546,-226.5507,54.4422,282.3853,-3.348572,-228.7401,-16.10248,10.62152,-44.23163,-450.7961
0.2001999999999997,-4.0979,-228.5672,-17.34644,10.62506,-44.22211,-450.8513,-17.34644,10.62506,-6.346069,-226.3932,56.02295,281.4839,-17.34644,10.62506,-6.346069,-226.3932,56.02295,281.4839,-4.0979,-228.5672,-17.34644,10.62506,-44.22211,-450.8513
0.20854200000000045,-5.114502,-228.4442,-18.59229,10.6637,-44.22595,-450.8612,-18.59229,10.6637,-7.249939,-226.3015,57.82336,280.4254,-18.59229,10.6637,-7.249939,-226.3015,57.82336,280.4254,-5.114502,-228.4442,-18.59229,10.6637,-44.22595,-450.8612
0.21688300000000016,-5.969482,-228.2595,-19.75739,10.43079,-44.24805,-450.85,-19.75739,10.43079,-8.087463,-226.1321,59.61816,279.08,-19.75739,10.43079,-8.087463,-226.1321,59.61816,279.08,-5.969482,-228.2595,-19.75739,10.43079,-44.24805,-450.85
0.225225,-6.734619,-228.0601,-21.09369,10.35095,-44.3075,-450.7053,-21.09369,10.35095,-8.936279,-225.9547,61.53998,277.8847,-21.09369,10.35095,-8.936279,-225.9547,61.53998,277.8847,-6.734619,-228.0601,-21.09369,10.35095,-44.3075,-450.7053
0.23356699999999986,-7.539734,-227.9895,-22.69543,10.19574,-44.33093,-450.643,-22.69543,10.19574,-9.718323,-225.8945,63.513,276.5095,-22.69543,10.19574,-9.718323,-225.8945,63.513,276.5095,-7.539734,-227.9895,-22.69543,10.19574,-44.33093,-450.643
0.24190800000000046,-8.230652,-228.0953,-24.27863,10.02863,-44.36572,-450.5905,-24.27863,10.02863,-10.38647,-225.8503,65.50378,274.955,-24.27863,10.02863,-10.38647,-225.8503,65.50378,274.955,-8.230652,-228.0953,-24.27863,10.02863,-44.36572,-450.5905
0.2502500000000003,-8.814148,-227.9369,-26.01355,9.881042,-44.39429,-450.5953,-26.01355,9.881042,-10.99957,-225.8198,67.52856,273.2046,-26.01355,9.881042,-10.99957,-225.8198,67.52856,273.2046,-8.814148,-227.9369,-26.01355,9.881042,-44.39429,-450.5953
0.25859200000000016,-9.39386,-228.0406,-27.9339,9.845154,-44.4505,-450.6956,-27.9339,9.845154,-11.58661,-225.7874,69.54944,271.5353,-27.9339,9.845154,-11.58661,-225.7874,69.54944,271.5353,-9.39386,-228.0406,-27.9339,9.845154,-44.4505,-450.6956
0.26693299999999986,-9.99353,-227.7999,-29.86957,9.76532,-44.58051,-450.8937,-29.86957,9.76532,-12.18048,-225.6722,71.49109,269.6802,-29.86957,9.76532,-12.18048,-225.6722,71.49109,269.6802,-9.99353,-227.7999,-29.86957,9.76532,-44.58051,-450.8937
0.2752749999999997,-10.63879,-227.7594,-31.88745,9.599487,-44.62585,-451.0868,-31.88745,9.599487,-12.88013,-225.6792,73.45435,267.7042,-31.88745,9.599487,-12.88013,-225.6792,73.45435,267.7042,-10.63879,-227.7594,-31.88745,9.599487,-44.62585,-451.0868
0.28361700000000045,-11.46643,-227.9548,-33.7951,9.355408,-44.65662,-451.209,-33.7951,9.355408,-13.67151,-225.6999,75.40002,265.7079,-33.7951,9.355408,-13.67151,-225.6999,75.40002,265.7079,-11.46643,-227.9548,-33.7951,9.355408,-44.65662,-451.209
0.29195800000000016,-12.15674,-227.9023,-35.79767,9.097778,-44.54504,-451.2645,-35.79767,9.097778,-14.38953,-225.6792,77.28271,263.5918,-35.79767,9.097778,-14.38953,-225.6792,77.28271,263.5918,-12.15674,-227.9023,-35.79767,9.097778,-44.54504,-451.2645
0.3003,-13.02234,-227.8516,-37.81573,8.793701,-44.36334,-451.4509,-37.81573,8.793701,-15.25787,-225.6664,79.3136,261.2982,-37.81573,8.793701,-15.25787,-225.6664,79.3136,261.2982,-13.02234,-227.8516,-37.81573,8.793701,-44.36334,-451.4509
0.30864199999999986,-13.89319,-227.6672,-39.79913,8.569519,-44.23071,-451.485,-39.79913,8.569519,-16.1391,-225.528,81.35535,258.8405,-39.79913,8.569519,-16.1391,-225.528,81.35535,258.8405,-13.89319,-227.6672,-39.79913,8.569519,-44.23071,-451.485
0.31698300000000046,-14.92181,-227.3917,-41.7348,8.252502,-44.091,-451.4512,-41.7348,8.252502,-17.01239,-225.3034,83.21497,256.3802,-41.7348,8.252502,-17.01239,-225.3034,83.21497,256.3802,-14.92181,-227.3917,-41.7348,8.252502,-44.091,-451.4512
0.3253250000000003,-15.72028,-227.3613,-43.76202,7.958679,-44.07739,-451.3557,-43.76202,7.958679,-17.74731,-225.2426,85.20654,253.7429,-43.76202,7.958679,-17.74731,-225.2426,85.20654,253.7429,-15.72028,-227.3613,-43.76202,7.958679,-44.07739,-451.3557
0.333666,-16.37396,-227.3538,-45.81494,7.913818,-44.08405,-451.183,-45.81494,7.913818,-18.40656,-225.09,87.1427,250.8394,-45.81494,7.913818,-18.40656,-225.09,87.1427,250.8394,-16.37396,-227.3538,-45.81494,7.913818,-44.08405,-451.183
0.34200799999999987,-16.9223,-227.2298,-47.91022,7.797974,-44.14783,-451.1927,-47.91022,7.797974,-19.0531,-225.0341,89.10779,247.9148,-47.91022,7.797974,-19.0531,-225.0341,89.10779,247.9148,-16.9223,-227.2298,-47.91022,7.797974,-44.14783,-451.1927
0.3503499999999997,-17.51642,-227.1179,-50.08398,7.691895,-44.25623,-451.3235,-50.08398,7.691895,-19.58667,-225.0189,91.06641,245.067,-50.08398,7.691895,-19.58667,-225.0189,91.06641,245.067,-17.51642,-227.1179,-50.08398,7.691895,-44.25623,-451.3235
0.35869200000000045,-17.99475,-227.1833,-52.08441,7.617737,-44.24573,-451.5984,-52.08441,7.617737,-20.12897,-225.0159,92.98108,241.9934,-52.08441,7.617737,-20.12897,-225.0159,92.98108,241.9934,-17.99475,-227.1833,-52.08441,7.617737,-44.24573,-451.5984
0.36703300000000016,-18.70618,-227.1701,-53.98938,7.328125,-44.185,-451.845,-53.98938,7.328125,-20.82245,-225.0308,94.85815,238.9123,-53.98938,7.328125,-20.82245,-225.0308,94.85815,238.9123,-18.70618,-227.1701,-53.98938,7.328125,-44.185,-451.845
0.375375,-19.44238,-227.3224,-55.96533,7.078247,-44.13861,-452.0693,-55.96533,7.078247,-21.51416,-225.0854,96.82019,235.6886,-55.96533,7.078247,-21.51416,-225.0854,96.82019,235.6886,-19.44238,-227.3224,-55.96533,7.078247,-44.13861,-452.0693
0.38371699999999986,-20.21375,-227.2615,-57.6839,6.850952,-44.08124,-452.1774,-57.6839,6.850952,-22.30182,-225.0176,98.72729,232.3306,-57.6839,6.850952,-22.30182,-225.0176,98.72729,232.3306,-20.21375,-227.2615,-57.6839,6.850952,-44.08124,-452.1774
0.3920589999999997,-21.14691,-227.2065,-59.33087,6.559937,-44.09259,-452.1984,-59.33087,6.559937,-23.25494,-224.9733,100.7173,228.794,-59.33087,6.559937,-23.25494,-224.9733,100.7173,228.794,-21.14691,-227.2065,-59.33087,6.559937,-44.09259,-452.1984
0.4004000000000003,-22.03076,-226.9991,-60.75488,6.258606,-44.21204,-452.0541,-60.75488,6.258606,-24.23242,-224.7807,102.6342,225.1009,-60.75488,6.258606,-24.23242,-224.7807,102.6342,225.1009,-22.03076,-226.9991,-60.75488,6.258606,-44.21204,-452.0541
0.40874200000000016,-22.98883,-226.8271,-62.25616,5.90802,-44.25458,-451.8879,-62.25616,5.90802,-25.2041,-224.6913,104.6298,221.3848,-62.25616,5.90802,-25.2041,-224.6913,104.6298,221.3848,-22.98883,-226.8271,-62.25616,5.90802,-44.25458,-451.8879
0.41708299999999987,-24.02399,-226.7057,-63.72046,5.916382,-44.35089,-451.7521,-63.72046,5.916382,-26.27527,-224.5225,106.4331,217.5847,-63.72046,5.916382,-26.27527,-224.5225,106.4331,217.5847,-24.02399,-226.7057,-63.72046,5.916382,-44.35089,-451.7521
0.4254249999999997,-25.00043,-226.681,-65.22327,5.794678,-44.3717,-451.7032,-65.22327,5.794678,-27.23553,-224.5115,108.4211,213.7898,-65.22327,5.794678,-27.23553,-224.5115,108.4211,213.7898,-25.00043,-226.681,-65.22327,5.794678,-44.3717,-451.7032
0.43376700000000046,-25.84357,-226.7177,-66.72382,5.689087,-44.44324,-451.6818,-66.72382,5.689087,-28.09503,-224.5571,110.1829,209.8658,-66.72382,5.689087,-28.09503,-224.5571,110.1829,209.8658,-25.84357,-226.7177,-66.72382,5.689087,-44.44324,-451.6818
0.44210800000000017,-26.60449,-226.6626,-68.20001,5.567139,-44.45013,-451.7068,-68.20001,5.567139,-28.8678,-224.572,111.9141,205.8492,-68.20001,5.567139,-28.8678,-224.572,111.9141,205.8492,-26.60449,-226.6626,-68.20001,5.567139,-44.45013,-451.7068
0.45045,-27.34448,-226.7966,-69.65009,5.270386,-44.6228,-451.8553,-69.65009,5.270386,-29.65277,-224.5443,113.7626,201.7474,-69.65009,5.270386,-29.65277,-224.5443,113.7626,201.7474,-27.34448,-226.7966,-69.65009,5.270386,-44.6228,-451.8553
0.45879199999999987,-28.06122,-226.6753,-71.04474,4.890991,-44.76447,-452.0278,-71.04474,4.890991,-30.258,-224.4553,115.5178,197.5108,-71.04474,4.890991,-30.258,-224.4553,115.5178,197.5108,-28.06122,-226.6753,-71.04474,4.890991,-44.76447,-452.0278
0.46713300000000046,-28.96814,-226.4299,-72.45831,4.417175,-44.8443,-452.1017,-72.45831,4.417175,-31.08337,-224.235,117.2682,193.0268,-72.45831,4.417175,-31.08337,-224.235,117.2682,193.0268,-28.96814,-226.4299,-72.45831,4.417175,-44.8443,-452.1017
0.4754750000000003,-29.81677,-226.3154,-73.87939,3.970276,-44.88428,-452.0938,-73.87939,3.970276,-31.98492,-224.1605,118.9385,188.3841,-73.87939,3.970276,-31.98492,-224.1605,118.9385,188.3841,-29.81677,-226.3154,-73.87939,3.970276,-44.88428,-452.0938
0.48381700000000016,-30.67603,-226.3207,-75.23279,3.488525,-44.97949,-451.9825,-75.23279,3.488525,-32.79779,-224.1586,120.5587,183.853,-75.23279,3.488525,-32.79779,-224.1586,120.5587,183.853,-30.67603,-226.3207,-75.23279,3.488525,-44.97949,-451.9825
0.492159,-31.39856,-226.3869,-76.65375,3.030945,-45.05017,-451.8929,-76.65375,3.030945,-33.474,-224.0423,122.0365,179.3183,-76.65375,3.030945,-33.474,-224.0423,122.0365,179.3183,-31.39856,-226.3869,-76.65375,3.030945,-45.05017,-451.8929
0.5004999999999997,-31.97174,-226.1231,-78.04694,2.69574,-45.15759,-451.8496,-78.04694,2.69574,-34.1225,-223.9301,123.5856,174.6886,-78.04694,2.69574,-34.1225,-223.9301,123.5856,174.6886,-31.97174,-226.1231,-78.04694,2.69574,-45.15759,-451.8496
0.5088420000000005,-32.43762,-226.0177,-79.63159,2.265686,-45.1817,-451.8173,-79.63159,2.265686,-34.63232,-223.7679,125.0045,170.0673,-79.63159,2.265686,-34.63232,-223.7679,125.0045,170.0673,-32.43762,-226.0177,-79.63159,2.265686,-45.1817,-451.8173
0.5171830000000002,-32.85498,-225.7251,-81.21313,1.938232,-45.22559,-451.7392,-81.21313,1.938232,-35.10498,-223.5717,126.3846,165.3257,-81.21313,1.938232,-35.10498,-223.5717,126.3846,165.3257,-32.85498,-225.7251,-81.21313,1.938232,-45.22559,-451.7392
0.525525,-33.30255,-225.5571,-82.79956,1.659241,-45.25287,-451.7241,-82.79956,1.659241,-35.43921,-223.2361,127.6667,160.6564,-82.79956,1.659241,-35.43921,-223.2361,127.6667,160.6564,-33.30255,-225.5571,-82.79956,1.659241,-45.25287,-451.7241
