Time,Angle 1.o/0/X,Angle 1.o/0/Y,Angle 1.a/0/X,Angle 1.a/0/Y,Angle 1.b/0/X,Angle 1.b/0/Y,Angle 2.o/0/X,Angle 2.o/0/Y,Angle 2.a/0/X,Angle 2.a/0/Y,Angle 2.b/0/X,Angle 2.b/0/Y,Angle 1/o/X,Angle 1/o/Y,Angle 1/a/X,Angle 1/a/Y,Angle 1/b/X,Angle 1/b/Y,Angle 2/o/X,Angle 2/o/Y,Angle 2/a/X,Angle 2/a/Y,Angle 2/b/X,Angle 2/b/Y
0.0,-26.78705,81.423,-9.514587,-194.9767,-52.33148,377.6937,-9.505371,-196.0442,-27.65491,80.11768,-37.83221,-443.2279,-26.78705,81.423,-9.514587,-194.9767,-52.33148,377.6937,-9.505371,-196.0442,-27.65491,80.11768,-37.83221,-443.2279
0.00834199999999985,-26.75897,81.24622,-9.66272,-194.9102,-52.33136,377.6341,-9.636902,-195.9603,-27.62549,80.05826,-37.84814,-443.2373,-26.75897,81.24622,-9.66272,-194.9102,-52.33136,377.6341,-9.636902,-195.9603,-27.62549,80.05826,-37.84814,-443.2373
0.016684000000000587,-26.74915,81.26202,-9.85083,-194.8762,-52.39563,377.6174,-9.825623,-195.9069,-27.59247,80.07986,-38.01923,-443.2261,-26.74915,81.26202,-9.85083,-194.8762,-52.39563,377.6174,-9.825623,-195.9069,-27.59247,80.07986,-38.01923,-443.2261
0.025026000000000437,-26.78021,81.28635,-9.900879,-194.8373,-52.36719,377.611,-9.869202,-195.8633,-27.6261,80.1011,-38.01923,-443.2261,-26.78021,81.28635,-9.900879,-194.8373,-52.36719,377.611,-9.869202,-195.8633,-27.6261,80.1011,-38.01923,-443.2261
0.03336700000000015,-26.73755,81.18787,-9.883728,-194.8524,-52.13098,377.4739,-9.852478,-195.8796,-27.57593,79.98672,-37.98865,-443.2422,-26.73755,81.18787,-9.883728,-194.8524,-52.13098,377.4739,-9.852478,-195.8796,-27.57593,79.98672,-37.98865,-443.2422
0.041708999999999996,-26.73737,81.18854,-9.872314,-194.8476,-52.07983,377.4528,-9.837891,-195.8777,-27.57245,79.9906,-37.96838,-443.2641,-26.73737,81.18854,-9.872314,-194.8476,-52.07983,377.4528,-9.837891,-195.8777,-27.57245,79.9906,-37.96838,-443.2641
0.050050000000000594,-26.73035,81.01239,-9.651733,-194.9172,-51.89044,377.4431,-9.641602,-195.9744,-27.54663,79.88968,-37.93164,-443.3093,-26.73035,81.01239,-9.651733,-194.9172,-51.89044,377.4431,-9.641602,-195.9744,-27.54663,79.88968,-37.93164,-443.3093
0.058392000000000444,-26.73853,80.98883,-9.581299,-194.9474,-51.70941,377.468,-9.571838,-196.0027,-27.5412,79.86127,-37.92126,-443.3096,-26.73853,80.98883,-9.581299,-194.9474,-51.70941,377.468,-9.571838,-196.0027,-27.5412,79.86127,-37.92126,-443.3096
0.0667340000000003,-26.81519,80.91641,-9.35553,-194.8709,-51.62677,377.4451,-9.35144,-195.9171,-27.67682,79.76248,-37.92328,-443.325,-26.81519,80.91641,-9.35553,-194.8709,-51.62677,377.4451,-9.35144,-195.9171,-27.67682,79.76248,-37.92328,-443.325
0.075075,-26.85834,80.89224,-9.119263,-194.8892,-51.39178,377.2826,-9.103516,-195.9171,-27.72351,79.73834,-37.93494,-443.3152,-26.85834,80.89224,-9.119263,-194.8892,-51.39178,377.2826,-9.103516,-195.9171,-27.72351,79.73834,-37.93494,-443.3152
0.08341699999999985,-27.034,80.86816,-8.932251,-194.8824,-51.06873,377.3106,-8.907104,-195.9186,-27.94312,79.78201,-37.9425,-443.2318,-27.034,80.86816,-8.932251,-194.8824,-51.06873,377.3106,-8.907104,-195.9186,-27.94312,79.78201,-37.9425,-443.2318
0.09175900000000059,-27.04413,80.85043,-8.648499,-194.9162,-50.82715,377.3541,-8.627014,-195.9769,-27.96735,79.74658,-37.92584,-443.2351,-27.04413,80.85043,-8.648499,-194.9162,-50.82715,377.3541,-8.627014,-195.9769,-27.96735,79.74658,-37.92584,-443.2351
0.1001000000000003,-27.19702,80.74332,-8.180542,-194.8824,-50.50848,377.259,-8.158142,-195.9081,-28.08942,79.61191,-37.86792,-443.2191,-27.19702,80.74332,-8.180542,-194.8824,-50.50848,377.259,-8.158142,-195.9081,-28.08942,79.61191,-37.86792,-443.2191
