Time,Angle 2.o/0/X,Angle 2.o/0/Y,Angle 2.a/0/X,Angle 2.a/0/Y,Angle 2.b/0/X,Angle 2.b/0/Y,Angle 1.o/0/X,Angle 1.o/0/Y,Angle 1.a/0/X,Angle 1.a/0/Y,Angle 1.b/0/X,Angle 1.b/0/Y,Angle 1/o/X,Angle 1/o/Y,Angle 1/a/X,Angle 1/a/Y,Angle 1/b/X,Angle 1/b/Y,Angle 2/o/X,Angle 2/o/Y,Angle 2/a/X,Angle 2/a/Y,Angle 2/b/X,Angle 2/b/Y
0.0,-20.44696,-195.7438,-41.93042,79.96176,-45.02032,-447.3547,-42.03613,78.99268,-20.44916,-196.854,-22.92517,376.4421,-42.03613,78.99268,-20.44916,-196.854,-22.92517,376.4421,-20.44696,-195.7438,-41.93042,79.96176,-45.02032,-447.3547
0.00834099999999971,-20.22742,-195.7324,-41.99139,79.91885,-45.01013,-447.3654,-42.09473,78.92749,-20.21674,-196.811,-22.7002,376.217,-42.09473,78.92749,-20.21674,-196.811,-22.7002,376.217,-20.22742,-195.7324,-41.99139,79.91885,-45.01013,-447.3654
0.016683000000000447,-20.08423,-195.7574,-42.0249,79.88635,-45.00336,-447.3661,-42.1452,78.89108,-20.08655,-196.8304,-22.53723,376.208,-42.1452,78.89108,-20.08655,-196.8304,-22.53723,376.208,-20.08423,-195.7574,-42.0249,79.88635,-45.00336,-447.3661
0.025024000000000157,-19.9502,-195.7296,-42.14301,79.75952,-45.00049,-447.369,-42.28943,78.75238,-19.9314,-196.7893,-22.36389,376.0855,-42.28943,78.75238,-19.9314,-196.7893,-22.36389,376.0855,-19.9502,-195.7296,-42.14301,79.75952,-45.00049,-447.369
0.03336600000000001,-19.77081,-195.7039,-42.15796,79.76447,-44.97986,-447.3713,-42.31671,78.76691,-19.73584,-196.7596,-22.12616,375.9255,-42.31671,78.76691,-19.73584,-196.7596,-22.12616,375.9255,-19.77081,-195.7039,-42.15796,79.76447,-44.97986,-447.3713
0.041707999999999856,-19.58936,-195.743,-42.38696,79.72565,-44.94934,-447.3495,-42.57831,78.64566,-19.56274,-196.8022,-21.91168,375.8459,-42.57831,78.64566,-19.56274,-196.8022,-21.91168,375.8459,-19.58936,-195.743,-42.38696,79.72565,-44.94934,-447.3495
0.050049000000000454,-19.35797,-195.6816,-42.76923,79.48672,-44.93414,-447.3326,-42.74835,78.52478,-19.32776,-196.7935,-21.60266,375.7921,-42.74835,78.52478,-19.32776,-196.7935,-21.60266,375.7921,-19.35797,-195.6816,-42.76923,79.48672,-44.93414,-447.3326
0.058391000000000304,-19.11371,-195.6572,-42.97552,79.45428,-44.91187,-447.3362,-42.93512,78.50189,-19.08722,-196.7227,-21.34198,375.642,-42.93512,78.50189,-19.08722,-196.7227,-21.34198,375.642,-19.11371,-195.6572,-42.97552,79.45428,-44.91187,-447.3362
0.06673200000000001,-18.98242,-195.6861,-43.03479,79.40372,-44.89716,-447.3284,-43.08856,78.43549,-18.95984,-196.738,-20.94946,375.5894,-43.08856,78.43549,-18.95984,-196.738,-20.94946,375.5894,-18.98242,-195.6861,-43.03479,79.40372,-44.89716,-447.3284
0.07507399999999986,-18.86249,-195.6639,-43.25232,79.37152,-44.85461,-447.3251,-43.36011,78.37518,-18.8255,-196.6943,-20.5849,375.235,-43.36011,78.37518,-18.8255,-196.6943,-20.5849,375.235,-18.86249,-195.6639,-43.25232,79.37152,-44.85461,-447.3251
