"Time","Angle 2.o/0/X","Angle 2.o/0/Y","Angle 2.a/0/X","Angle 2.a/0/Y","Angle 2.b/0/X","Angle 2.b/0/Y","Angle 1.o/0/X","Angle 1.o/0/Y","Angle 1.a/0/X","Angle 1.a/0/Y","Angle 1.b/0/X","Angle 1.b/0/Y","Angle 1/o/X","Angle 1/o/Y","Angle 1/a/X","Angle 1/a/Y","Angle 1/b/X","Angle 1/b/Y","Angle 2/o/X","Angle 2/o/Y","Angle 2/a/X","Angle 2/a/Y","Angle 2/b/X","Angle 2/b/Y"
"0.475475","-15.06934","-233.2925","-12.15668","11.37354","-45.65259","-459.0261","-12.34296","11.10803","-15.25568","-235.0144","-29.81909","286.3573","-12.34296","11.10803","-15.25568","-235.0144","-29.81909","286.3573","-15.06934","-233.2925","-12.15668","11.37354","-45.65259","-459.0261"
"0.4838167","-15.01416","-233.0197","-11.95966","11.00079","-45.95251","-459.0495","-11.95966","11.00079","-14.99005","-235.1163","-29.83789","285.9507","-11.95966","11.00079","-14.99005","-235.1163","-29.83789","285.9507","-15.01416","-233.0197","-11.95966","11.00079","-45.95251","-459.0495"
"0.4921583","-15.03876","-233.0175","-11.97229","11.00848","-45.93781","-459.0645","-11.97229","11.00848","-15.00745","-235.1078","-29.8031","285.9681","-11.97229","11.00848","-15.00745","-235.1078","-29.8031","285.9681","-15.03876","-233.0175","-11.97229","11.00848","-45.93781","-459.0645"
"0.5005","-15.03845","-233.0187","-11.96936","11.0083","-45.92963","-459.0418","-11.96936","11.0083","-15.00714","-235.1089","-29.71173","285.9249","-11.96936","11.0083","-15.00714","-235.1089","-29.71173","285.9249","-15.03845","-233.0187","-11.96936","11.0083","-45.92963","-459.0418"
"0.5088417","-15.01874","-233.0042","-11.97992","10.99835","-45.89734","-459.0446","-11.97992","10.99835","-14.98358","-235.0891","-29.60114","285.9414","-11.97992","10.99835","-14.98358","-235.0891","-29.60114","285.9414","-15.01874","-233.0042","-11.97992","10.99835","-45.89734","-459.0446"
"0.5171833","-15.04883","-233.0049","-12.00299","11.00238","-45.90448","-459.0572","-12.00299","11.00238","-15.02747","-235.0932","-29.57697","285.967","-12.00299","11.00238","-15.02747","-235.0932","-29.57697","285.967","-15.04883","-233.0049","-12.00299","11.00238","-45.90448","-459.0572"
"0.525525","-15.06073","-232.992","-12.07098","11.04034","-45.94983","-459.0232","-12.07098","11.04034","-15.01971","-235.0693","-29.35779","286.0751","-12.07098","11.04034","-15.01971","-235.0693","-29.35779","286.0751","-15.06073","-232.992","-12.07098","11.04034","-45.94983","-459.0232"
"0.5338666","-15.04901","-232.9816","-12.09979","11.05939","-45.93707","-459.0006","-12.09979","11.05939","-15.02002","-235.0658","-29.04401","286.048","-12.09979","11.05939","-15.02002","-235.0658","-29.04401","286.048","-15.04901","-232.9816","-12.09979","11.05939","-45.93707","-459.0006"
"0.5422083","-15.01373","-232.9626","-12.08472","11.05353","-45.92896","-458.9942","-12.08472","11.05353","-14.98077","-235.0461","-28.7334","286.0672","-12.08472","11.05353","-14.98077","-235.0461","-28.7334","286.0672","-15.01373","-232.9626","-12.08472","11.05353","-45.92896","-458.9942"
"0.55055","-15.00934","-232.962","-12.09839","11.04895","-45.92395","-458.9911","-12.09839","11.04895","-14.97485","-235.0457","-28.50769","286.061","-12.09839","11.04895","-14.97485","-235.0457","-28.50769","286.061","-15.00934","-232.962","-12.09839","11.04895","-45.92395","-458.9911"
"0.5588917","-15.02167","-232.9725","-12.11865","11.03613","-45.93549","-458.9893","-12.11865","11.03613","-14.98993","-235.0505","-28.02722","286.2061","-12.11865","11.03613","-14.98993","-235.0505","-28.02722","286.2061","-15.02167","-232.9725","-12.11865","11.03613","-45.93549","-458.9893"
"0.5672333","-15.03125","-232.9387","-12.1955","11.08545","-45.95111","-458.9592","-12.1955","11.08545","-14.99139","-235.0104","-27.75085","286.2786","-12.1955","11.08545","-14.99139","-235.0104","-27.75085","286.2786","-15.03125","-232.9387","-12.1955","11.08545","-45.95111","-458.9592"
"0.575575","-15.06458","-232.916","-12.29584","11.09503","-45.9787","-458.9325","-12.29584","11.09503","-15.0329","-234.9856","-27.06909","286.5056","-12.29584","11.09503","-15.0329","-234.9856","-27.06909","286.5056","-15.06458","-232.916","-12.29584","11.09503","-45.9787","-458.9325"
"0.5839167","-15.06378","-232.8978","-12.33221","11.10522","-45.96411","-458.9145","-12.33221","11.10522","-15.02496","-234.9666","-26.67883","286.4816","-12.33221","11.10522","-15.02496","-234.9666","-26.67883","286.4816","-15.06378","-232.8978","-12.33221","11.10522","-45.96411","-458.9145"
"0.5922583","-15.05957","-232.8835","-12.37494","11.1319","-45.97815","-458.8892","-12.37494","11.1319","-15.02905","-234.9486","-25.99481","286.601","-12.37494","11.1319","-15.02905","-234.9486","-25.99481","286.601","-15.05957","-232.8835","-12.37494","11.1319","-45.97815","-458.8892"
"0.6006","-15.06262","-232.8782","-12.40576","11.14545","-45.97284","-458.8906","-12.40576","11.14545","-15.02484","-234.9465","-25.59863","286.5807","-12.40576","11.14545","-15.02484","-234.9465","-25.59863","286.5807","-15.06262","-232.8782","-12.40576","11.14545","-45.97284","-458.8906"
"0.6089417","-15.01648","-232.8668","-12.39099","11.1521","-45.94916","-458.8658","-12.39099","11.1521","-14.99261","-234.9313","-24.98938","286.6966","-12.39099","11.1521","-14.99261","-234.9313","-24.98938","286.6966","-15.01648","-232.8668","-12.39099","11.1521","-45.94916","-458.8658"
"0.6172833","-15.00275","-232.8621","-12.39099","11.1521","-45.94916","-458.8658","-12.39099","11.1521","-14.97668","-234.9211","-24.59161","286.7072","-12.39099","11.1521","-14.97668","-234.9211","-24.59161","286.7072","-15.00275","-232.8621","-12.39099","11.1521","-45.94916","-458.8658"
"0.625625","-14.99817","-232.861","-12.43536","11.13574","-45.93396","-458.8763","-12.43536","11.13574","-14.96729","-234.9151","-24.08276","286.8892","-12.43536","11.13574","-14.96729","-234.9151","-24.08276","286.8892","-14.99817","-232.861","-12.43536","11.13574","-45.93396","-458.8763"
"0.6339667","-14.99182","-232.8431","-12.45819","11.14862","-45.93402","-458.8763","-12.45819","11.14862","-14.95966","-234.886","-23.73895","286.9723","-12.45819","11.14862","-14.95966","-234.886","-23.73895","286.9723","-14.99182","-232.8431","-12.45819","11.14862","-45.93402","-458.8763"
"0.6423084","-14.93048","-232.8096","-12.47949","11.16443","-45.8924","-458.8274","-12.47949","11.16443","-14.89636","-234.8548","-23.29761","287.1843","-12.47949","11.16443","-14.89636","-234.8548","-23.29761","287.1843","-14.93048","-232.8096","-12.47949","11.16443","-45.8924","-458.8274"
"0.65065","-14.91632","-232.798","-12.48785","11.17023","-45.8924","-458.8274","-12.48785","11.17023","-14.87628","-234.8503","-22.77942","287.2802","-12.48785","11.17023","-14.87628","-234.8503","-22.77942","287.2802","-14.91632","-232.798","-12.48785","11.17023","-45.8924","-458.8274"
"0.6589917","-14.77087","-232.7996","-12.4715","11.16248","-45.87305","-458.8357","-12.4715","11.16248","-14.72119","-234.8419","-22.41388","287.3598","-12.4715","11.16248","-14.72119","-234.8419","-22.41388","287.3598","-14.77087","-232.7996","-12.4715","11.16248","-45.87305","-458.8357"
"0.6673333","-14.7724","-232.7962","-12.4834","11.16028","-45.87305","-458.8357","-12.4834","11.16028","-14.72357","-234.8345","-21.96649","287.4181","-12.4834","11.16028","-14.72357","-234.8345","-21.96649","287.4181","-14.7724","-232.7962","-12.4834","11.16028","-45.87305","-458.8357"
"0.675675","-14.76587","-232.8016","-12.48669","11.14783","-45.8728","-458.8347","-12.48669","11.14783","-14.72632","-234.8533","-21.61713","287.4817","-12.48669","11.14783","-14.72632","-234.8533","-21.61713","287.4817","-14.76587","-232.8016","-12.48669","11.14783","-45.8728","-458.8347"
"0.6840166","-14.76587","-232.8016","-12.48761","11.14081","-45.8728","-458.8347","-12.48761","11.14081","-14.72632","-234.8533","-21.09192","287.284","-12.48761","11.14081","-14.72632","-234.8533","-21.09192","287.284","-14.76587","-232.8016","-12.48761","11.14081","-45.8728","-458.8347"
"0.6923583","-14.77429","-232.8136","-12.52454","11.14105","-45.93091","-458.8578","-12.52454","11.14105","-14.73859","-234.8661","-20.44318","287.0051","-12.52454","11.14105","-14.73859","-234.8661","-20.44318","287.0051","-14.77429","-232.8136","-12.52454","11.14105","-45.93091","-458.8578"
"0.7007","-14.77954","-232.8183","-12.5199","11.12311","-45.93671","-458.8528","-12.5199","11.12311","-14.74536","-234.8665","-19.47809","286.7888","-12.5199","11.12311","-14.74536","-234.8665","-19.47809","286.7888","-14.77954","-232.8183","-12.5199","11.12311","-45.93671","-458.8528"
"0.7090417","-14.81635","-232.8423","-12.54401","11.10144","-45.98651","-458.8726","-12.54401","11.10144","-14.78992","-234.9009","-18.36768","286.6381","-12.54401","11.10144","-14.78992","-234.9009","-18.36768","286.6381","-14.81635","-232.8423","-12.54401","11.10144","-45.98651","-458.8726"
"0.7173833","-14.82416","-232.8456","-12.54401","11.10144","-45.99847","-458.8829","-12.54401","11.10144","-14.80493","-234.9059","-17.255","286.382","-12.54401","11.10144","-14.80493","-234.9059","-17.255","286.382","-14.82416","-232.8456","-12.54401","11.10144","-45.99847","-458.8829"
"0.725725","-14.8891","-232.8983","-12.56555","11.04938","-46.034","-458.8978","-12.56555","11.04938","-14.85394","-234.9569","-16.34369","286.1146","-12.56555","11.04938","-14.85394","-234.9569","-16.34369","286.1146","-14.8891","-232.8983","-12.56555","11.04938","-46.034","-458.8978"
"0.7340667","-14.90149","-232.8906","-12.56525","11.04749","-46.06451","-458.9092","-12.56525","11.04749","-14.86304","-234.9487","-15.58075","286.0576","-12.56525","11.04749","-14.86304","-234.9487","-15.58075","286.0576","-14.90149","-232.8906","-12.56525","11.04749","-46.06451","-458.9092"
"0.7424083","-14.94006","-232.8984","-12.51941","11.01617","-46.0929","-458.9161","-12.51941","11.01617","-14.91095","-234.9737","-14.80603","285.8949","-12.51941","11.01617","-14.91095","-234.9737","-14.80603","285.8949","-14.94006","-232.8984","-12.51941","11.01617","-46.0929","-458.9161"
"0.75075","-14.93689","-232.8909","-12.505","11.01587","-46.0929","-458.9161","-12.505","11.01587","-14.90686","-234.9632","-14.32477","285.8651","-12.505","11.01587","-14.90686","-234.9632","-14.32477","285.8651","-14.93689","-232.8909","-12.505","11.01587","-46.0929","-458.9161"
"0.7590917","-14.9577","-232.8692","-12.44055","11.01233","-46.10095","-458.9059","-12.44055","11.01233","-14.92676","-234.9333","-14.14642","285.9239","-12.44055","11.01233","-14.92676","-234.9333","-14.14642","285.9239","-14.9577","-232.8692","-12.44055","11.01233","-46.10095","-458.9059"
"0.7674333","-14.96277","-232.8694","-12.44543","11.01501","-46.10095","-458.9059","-12.44543","11.01501","-14.93274","-234.9318","-14.18195","286.0371","-12.44543","11.01501","-14.93274","-234.9318","-14.18195","286.0371","-14.96277","-232.8694","-12.44543","11.01501","-46.10095","-458.9059"
"0.775775","-14.96161","-232.8722","-12.50208","11.0036","-46.09027","-458.9095","-12.50208","11.0036","-14.93262","-234.9343","-14.51941","286.4193","-12.50208","11.0036","-14.93262","-234.9343","-14.51941","286.4193","-14.96161","-232.8722","-12.50208","11.0036","-46.09027","-458.9095"
"0.7841167","-14.97034","-232.8637","-12.54816","11.01483","-46.11426","-458.8893","-12.54816","11.01483","-14.93097","-234.9298","-14.88251","286.704","-12.54816","11.01483","-14.93097","-234.9298","-14.88251","286.704","-14.97034","-232.8637","-12.54816","11.01483","-46.11426","-458.8893"
"0.7924584","-15.04034","-232.8858","-12.73535","11.0119","-46.13745","-458.8962","-12.73535","11.0119","-15.00928","-234.9449","-15.62946","286.9066","-12.73535","11.0119","-15.00928","-234.9449","-15.62946","286.9066","-15.04034","-232.8858","-12.73535","11.0119","-46.13745","-458.8962"
"0.8008","-15.07452","-232.8603","-12.83734","11.04504","-46.18512","-458.8527","-12.83734","11.04504","-15.04297","-234.9205","-16.08374","287.2346","-12.83734","11.04504","-15.04297","-234.9205","-16.08374","287.2346","-15.07452","-232.8603","-12.83734","11.04504","-46.18512","-458.8527"
"0.8091417","-15.15332","-232.8605","-12.99377","11.02362","-46.20758","-458.8536","-12.99377","11.02362","-15.12976","-234.938","-16.59344","287.5142","-12.99377","11.02362","-15.12976","-234.938","-16.59344","287.5142","-15.15332","-232.8605","-12.99377","11.02362","-46.20758","-458.8536"
"0.8174833","-15.16095","-232.8666","-13.13739","11.01373","-46.20264","-458.8536","-13.13739","11.01373","-15.1394","-234.9519","-16.88116","287.6583","-13.13739","11.01373","-15.1394","-234.9519","-16.88116","287.6583","-15.16095","-232.8666","-13.13739","11.01373","-46.20264","-458.8536"
"0.825825","-15.21753","-232.8512","-13.34833","11.05017","-46.20789","-458.8322","-13.34833","11.05017","-15.18579","-234.9275","-16.94824","287.6481","-13.34833","11.05017","-15.18579","-234.9275","-16.94824","287.6481","-15.21753","-232.8512","-13.34833","11.05017","-46.20789","-458.8322"
"0.8341666","-15.237","-232.8662","-13.6554","11.03149","-46.20294","-458.8322","-13.6554","11.03149","-15.20959","-234.9445","-16.87952","287.7004","-13.6554","11.03149","-15.20959","-234.9445","-16.87952","287.7004","-15.237","-232.8662","-13.6554","11.03149","-46.20294","-458.8322"
"0.8425083","-15.30151","-232.8615","-13.85443","11.04834","-46.1767","-458.8181","-13.85443","11.04834","-15.27356","-234.9526","-16.58307","287.4825","-13.85443","11.04834","-15.27356","-234.9526","-16.58307","287.4825","-15.30151","-232.8615","-13.85443","11.04834","-46.1767","-458.8181"
"0.85085","-15.45459","-232.8557","-14.07977","11.05505","-46.17578","-458.8181","-14.07977","11.05505","-15.42963","-234.9786","-16.32861","287.3458","-14.07977","11.05505","-15.42963","-234.9786","-16.32861","287.3458","-15.45459","-232.8557","-14.07977","11.05505","-46.17578","-458.8181"
"0.8591917","-15.60236","-232.8129","-14.48315","11.0929","-46.18195","-458.8056","-14.48315","11.0929","-15.57446","-234.8668","-15.86871","287.075","-14.48315","11.0929","-15.57446","-234.8668","-15.86871","287.075","-15.60236","-232.8129","-14.48315","11.0929","-46.18195","-458.8056"
"0.8675333","-15.69238","-232.8065","-14.79895","11.09003","-46.18195","-458.8056","-14.79895","11.09003","-15.66113","-234.8548","-15.41724","286.8804","-14.79895","11.09003","-15.66113","-234.8548","-15.41724","286.8804","-15.69238","-232.8065","-14.79895","11.09003","-46.18195","-458.8056"
"0.875875","-15.91083","-232.7689","-15.12543","11.10541","-46.13177","-458.8051","-15.12543","11.10541","-15.85925","-234.8215","-14.83484","286.7399","-15.12543","11.10541","-15.85925","-234.8215","-14.83484","286.7399","-15.91083","-232.7689","-15.12543","11.10541","-46.13177","-458.8051"
"0.8842167","-16.0188","-232.7692","-15.47949","11.12329","-46.13177","-458.8051","-15.47949","11.12329","-15.96448","-234.8109","-14.31879","286.6562","-15.47949","11.12329","-15.96448","-234.8109","-14.31879","286.6562","-16.0188","-232.7692","-15.47949","11.12329","-46.13177","-458.8051"
