"Time","Angle 1.o/0/X","Angle 1.o/0/Y","Angle 1.a/0/X","Angle 1.a/0/Y","Angle 1.b/0/X","Angle 1.b/0/Y","Angle 2.o/0/X","Angle 2.o/0/Y","Angle 2.a/0/X","Angle 2.a/0/Y","Angle 2.b/0/X","Angle 2.b/0/Y","Angle 1/o/X","Angle 1/o/Y","Angle 1/a/X","Angle 1/a/Y","Angle 1/b/X","Angle 1/b/Y","Angle 2/o/X","Angle 2/o/Y","Angle 2/a/X","Angle 2/a/Y","Angle 2/b/X","Angle 2/b/Y"
"1.443108","7.274292","77.75427","16.05713","-200.5943","-12.17908","380.7616","15.85144","-200.8","7.47998","77.75427","-42.33258","-446.1516","7.274292","77.75427","16.05713","-200.5943","-12.17908","380.7616","15.85144","-200.8","7.47998","77.75427","-42.33258","-446.1516"
"1.45145","6.889465","77.94247","16.02936","-201.1029","-12.06732","381.0445","16.02936","-201.1029","6.889465","77.94247","-41.94116","-446.077","6.889465","77.94247","16.02936","-201.1029","-12.06732","381.0445","16.02936","-201.1029","6.889465","77.94247","-41.94116","-446.077"
"1.459792","6.755493","77.96643","15.8819","-201.1189","-11.6817","381.0216","15.8819","-201.1189","6.755493","77.96643","-41.95203","-446.0895","6.755493","77.96643","15.8819","-201.1189","-11.6817","381.0216","15.8819","-201.1189","6.755493","77.96643","-41.95203","-446.0895"
"1.468133","6.758545","77.94434","15.81464","-201.1172","-11.28497","381.0596","15.81464","-201.1172","6.758545","77.94434","-41.95203","-446.0895","6.758545","77.94434","15.81464","-201.1172","-11.28497","381.0596","15.81464","-201.1172","6.758545","77.94434","-41.95203","-446.0895"
"1.476475","6.570801","77.95703","15.62122","-201.1323","-11.05847","381.0296","15.62122","-201.1323","6.570801","77.95703","-41.96808","-446.0904","6.570801","77.95703","15.62122","-201.1323","-11.05847","381.0296","15.62122","-201.1323","6.570801","77.95703","-41.96808","-446.0904"
"1.484817","6.546326","77.9472","15.56415","-201.129","-10.70532","380.9529","15.56415","-201.129","6.546326","77.9472","-41.96808","-446.0904","6.546326","77.9472","15.56415","-201.129","-10.70532","380.9529","15.56415","-201.129","6.546326","77.9472","-41.96808","-446.0904"
"1.493158","6.268494","77.75128","15.46472","-201.0718","-10.28595","380.968","15.46472","-201.0718","6.268494","77.75128","-41.98627","-446.1012","6.268494","77.75128","15.46472","-201.0718","-10.28595","380.968","15.46472","-201.0718","6.268494","77.75128","-41.98627","-446.1012"
"1.5015","6.072327","77.81024","15.43762","-201.0545","-10.04163","380.913","15.43762","-201.0545","6.072327","77.81024","-41.98627","-446.1012","6.072327","77.81024","15.43762","-201.0545","-10.04163","380.913","15.43762","-201.0545","6.072327","77.81024","-41.98627","-446.1012"
"1.509842","5.925476","77.77548","15.32709","-201.0218","-9.574646","380.8246","15.32709","-201.0218","5.925476","77.77548","-41.98279","-446.0688","5.925476","77.77548","15.32709","-201.0218","-9.574646","380.8246","15.32709","-201.0218","5.925476","77.77548","-41.98279","-446.0688"
"1.518183","5.721191","77.84091","15.31384","-201.0143","-9.110352","380.876","15.31384","-201.0143","5.721191","77.84091","-41.97882","-446.0705","5.721191","77.84091","15.31384","-201.0143","-9.110352","380.876","15.31384","-201.0143","5.721191","77.84091","-41.97882","-446.0705"
