"Time","Angle 1.o/0/X","Angle 1.o/0/Y","Angle 1.a/0/X","Angle 1.a/0/Y","Angle 1.b/0/X","Angle 1.b/0/Y","Angle 2.o/0/X","Angle 2.o/0/Y","Angle 2.a/0/X","Angle 2.a/0/Y","Angle 2.b/0/X","Angle 2.b/0/Y","Angle 1/o/X","Angle 1/o/Y","Angle 1/a/X","Angle 1/a/Y","Angle 1/b/X","Angle 1/b/Y","Angle 2/o/X","Angle 2/o/Y","Angle 2/a/X","Angle 2/a/Y","Angle 2/b/X","Angle 2/b/Y"
"1.25125","-9.786316","76.65384","19.30798","-199.2054","-39.73608","378.9756","19.33405","-200.2658","-10.67029","77.56665","-35.8772","-444.0063","-9.786316","76.65384","19.30798","-199.2054","-39.73608","378.9756","19.33405","-200.2658","-10.67029","77.56665","-35.8772","-444.0063"
"1.259592","-9.974121","76.5495","19.29034","-199.1751","-39.55585","378.9727","19.31549","-200.2489","-10.85309","77.5423","-35.83875","-443.9927","-9.974121","76.5495","19.29034","-199.1751","-39.55585","378.9727","19.31549","-200.2489","-10.85309","77.5423","-35.83875","-443.9927"
"1.267933","-9.969604","76.54199","19.23724","-199.1599","-39.2608","378.8688","19.25867","-200.2271","-10.83203","77.5293","-35.84949","-443.9901","-9.969604","76.54199","19.23724","-199.1599","-39.2608","378.8688","19.25867","-200.2271","-10.83203","77.5293","-35.84949","-443.9901"
"1.276275","-10.11011","76.58868","19.06818","-199.1026","-38.94373","378.9137","19.09326","-200.1601","-10.97693","77.5585","-35.901","-443.9322","-10.11011","76.58868","19.06818","-199.1026","-38.94373","378.9137","19.09326","-200.1601","-10.97693","77.5585","-35.901","-443.9322"
"1.284617","-10.22809","76.5849","19.06177","-199.0941","-38.52496","378.9672","19.08966","-200.1509","-11.08917","77.58228","-35.9035","-443.9314","-10.22809","76.5849","19.06177","-199.0941","-38.52496","378.9672","19.08966","-200.1509","-11.08917","77.58228","-35.9035","-443.9314"
"1.292958","-10.20831","76.53705","18.98492","-199.0533","-38.10034","378.8307","19.01416","-200.1049","-11.33612","77.48944","-35.89764","-443.9448","-10.20831","76.53705","18.98492","-199.0533","-38.10034","378.8307","19.01416","-200.1049","-11.33612","77.48944","-35.89764","-443.9448"
"1.3013","-10.3241","76.54285","18.94812","-199.0363","-37.75653","378.8161","18.97302","-200.0819","-11.20404","77.52823","-35.89764","-443.9448","-10.3241","76.54285","18.94812","-199.0363","-37.75653","378.8161","18.97302","-200.0819","-11.20404","77.52823","-35.89764","-443.9448"
"1.309642","-10.32269","76.55707","18.89227","-199.0344","-37.22272","378.708","18.91296","-200.0869","-11.20044","77.52875","-35.86932","-443.9829","-10.32269","76.55707","18.89227","-199.0344","-37.22272","378.708","18.91296","-200.0869","-11.20044","77.52875","-35.86932","-443.9829"
"1.317983","-10.59906","76.36337","18.84918","-199.0217","-36.83411","378.7144","18.86688","-200.0727","-11.62909","77.18054","-35.87573","-443.9896","-10.59906","76.36337","18.84918","-199.0217","-36.83411","378.7144","18.86688","-200.0727","-11.62909","77.18054","-35.87573","-443.9896"
"1.326325","-10.85498","76.48505","18.69421","-198.9709","-36.29419","378.5869","18.7066","-200.0255","-11.84344","77.33578","-35.8634","-443.9965","-10.85498","76.48505","18.69421","-198.9709","-36.29419","378.5869","18.7066","-200.0255","-11.84344","77.33578","-35.8634","-443.9965"
"1.334667","-10.98657","76.54147","18.65839","-198.9643","-35.7644","378.6864","18.67065","-200.0184","-11.83142","77.50931","-35.86462","-443.9933","-10.98657","76.54147","18.65839","-198.9643","-35.7644","378.6864","18.67065","-200.0184","-11.83142","77.50931","-35.86462","-443.9933"
"1.343008","-11.17236","76.56046","18.41077","-198.9593","-35.28998","378.5486","18.4259","-200.0407","-12.03473","77.53714","-35.92554","-443.947","-11.17236","76.56046","18.41077","-198.9593","-35.28998","378.5486","18.4259","-200.0407","-12.03473","77.53714","-35.92554","-443.947"
"1.35135","-11.33508","76.56128","18.40869","-198.965","-34.74927","378.6303","18.42267","-200.0436","-12.20056","77.53821","-35.92554","-443.947","-11.33508","76.56128","18.40869","-198.965","-34.74927","378.6303","18.42267","-200.0436","-12.20056","77.53821","-35.92554","-443.947"
"1.359692","-11.76556","76.43518","18.34949","-198.9269","-33.88403","378.4362","18.37341","-200.0056","-12.75232","77.26282","-35.91309","-443.9623","-11.76556","76.43518","18.34949","-198.9269","-33.88403","378.4362","18.37341","-200.0056","-12.75232","77.26282","-35.91309","-443.9623"
"1.368033","-12.03241","76.49933","18.31329","-198.9291","-33.21375","378.304","18.33759","-200.0006","-12.98157","77.35962","-35.90564","-443.9537","-12.03241","76.49933","18.31329","-198.9291","-33.21375","378.304","18.33759","-200.0006","-12.98157","77.35962","-35.90564","-443.9537"
"1.376375","-12.15356","76.39642","18.21338","-198.9276","-32.61914","378.3631","18.24432","-199.9886","-13.14166","77.28943","-35.90704","-443.9796","-12.15356","76.39642","18.21338","-198.9276","-32.61914","378.3631","18.24432","-199.9886","-13.14166","77.28943","-35.90704","-443.9796"
"1.384717","-12.362","76.42816","18.01428","-198.9109","-31.85999","378.2527","18.0451","-199.957","-13.3924","77.3793","-35.90704","-443.9796","-12.362","76.42816","18.01428","-198.9109","-31.85999","378.2527","18.0451","-199.957","-13.3924","77.3793","-35.90704","-443.9796"
"1.393058","-12.68988","76.24875","17.94318","-198.8673","-31.2207","378.0875","17.97504","-199.9219","-13.69879","77.08527","-35.91193","-443.998","-12.68988","76.24875","17.94318","-198.8673","-31.2207","378.0875","17.97504","-199.9219","-13.69879","77.08527","-35.91193","-443.998"
"1.4014","-12.96478","76.32721","17.89417","-198.8584","-30.53882","378.1018","17.92249","-199.9135","-13.92816","77.1709","-35.91675","-443.991","-12.96478","76.32721","17.89417","-198.8584","-30.53882","378.1018","17.92249","-199.9135","-13.92816","77.1709","-35.91675","-443.991"
"1.409742","-13.40863","76.32617","17.62579","-198.7701","-29.78021","377.9506","17.64551","-199.8221","-14.43732","77.29987","-36.02789","-443.9479","-13.40863","76.32617","17.62579","-198.7701","-29.78021","377.9506","17.64551","-199.8221","-14.43732","77.29987","-36.02789","-443.9479"
"1.418083","-13.78156","76.2038","17.60413","-198.7721","-28.93115","377.9301","17.62427","-199.8257","-14.77045","77.04025","-36.02789","-443.9479","-13.78156","76.2038","17.60413","-198.7721","-28.93115","377.9301","17.62427","-199.8257","-14.77045","77.04025","-36.02789","-443.9479"
"1.426425","-14.1745","76.30402","17.42572","-198.8322","-28.14227","377.6297","17.4408","-199.9235","-15.15411","77.19464","-36.03381","-443.9612","-14.1745","76.30402","17.42572","-198.8322","-28.14227","377.6297","17.4408","-199.9235","-15.15411","77.19464","-36.03381","-443.9612"
"1.434767","-14.50684","76.15848","17.38062","-198.814","-27.18042","377.6419","17.40314","-199.9023","-15.56628","77.00809","-36.03381","-443.9612","-14.50684","76.15848","17.38062","-198.814","-27.18042","377.6419","17.40314","-199.9023","-15.56628","77.00809","-36.03381","-443.9612"
"1.443108","-14.98413","76.10086","17.24463","-198.819","-26.19745","377.3893","17.27393","-199.878","-15.92249","76.98141","-36.03131","-443.9833","-14.98413","76.10086","17.24463","-198.819","-26.19745","377.3893","17.27393","-199.878","-15.92249","76.98141","-36.03131","-443.9833"
"1.45145","-15.3736","76.18124","17.18799","-198.79","-25.2276","377.326","17.224","-199.8356","-16.34918","77.10074","-36.04895","-443.9786","-15.3736","76.18124","17.18799","-198.79","-25.2276","377.326","17.224","-199.8356","-16.34918","77.10074","-36.04895","-443.9786"
"1.459792","-15.89832","76.09787","17.03705","-198.8126","-24.24359","377.1342","17.07404","-199.857","-16.85443","76.96295","-36.0448","-443.9906","-15.89832","76.09787","17.03705","-198.8126","-24.24359","377.1342","17.07404","-199.857","-16.85443","76.96295","-36.0448","-443.9906"
"1.468133","-16.36438","76.15649","17.00299","-198.816","-23.24365","377.1398","17.03979","-199.8531","-17.33258","77.06305","-36.04987","-443.9794","-16.36438","76.15649","17.00299","-198.816","-23.24365","377.1398","17.03979","-199.8531","-17.33258","77.06305","-36.04987","-443.9794"
"1.476475","-16.95349","75.96133","16.80969","-198.7766","-22.17419","377.0592","16.83545","-199.8203","-17.87939","76.85965","-36.07007","-443.9626","-16.95349","75.96133","16.80969","-198.7766","-22.17419","377.0592","16.83545","-199.8203","-17.87939","76.85965","-36.07007","-443.9626"
"1.484817","-17.47308","75.82498","16.76141","-198.7438","-20.94153","377.0132","16.78809","-199.779","-18.40662","76.83475","-36.07141","-443.9587","-17.47308","75.82498","16.76141","-198.7438","-20.94153","377.0132","16.78809","-199.779","-18.40662","76.83475","-36.07141","-443.9587"
"1.493158","-17.97003","75.6673","16.62415","-198.7423","-19.68958","376.8566","16.64606","-199.7941","-18.84784","76.63278","-36.09399","-443.9482","-17.97003","75.6673","16.62415","-198.7423","-19.68958","376.8566","16.64606","-199.7941","-18.84784","76.63278","-36.09399","-443.9482"
"1.5015","-18.46423","75.64609","16.36896","-198.8312","-18.26862","376.7007","16.38751","-199.8979","-19.37793","76.66397","-36.09399","-443.9482","-18.46423","75.64609","16.36896","-198.8312","-18.26862","376.7007","16.38751","-199.8979","-19.37793","76.66397","-36.09399","-443.9482"
"1.509842","-19.1709","75.43201","16.21899","-198.8018","-16.82965","376.6165","16.25043","-199.8638","-20.20612","76.36154","-36.09308","-444.0197","-19.1709","75.43201","16.21899","-198.8018","-16.82965","376.6165","16.25043","-199.8638","-20.20612","76.36154","-36.09308","-444.0197"
"1.518183","-19.72034","75.26151","15.99548","-198.7813","-15.36481","376.5246","16.02911","-199.8236","-20.75806","76.121","-36.09308","-444.0197","-19.72034","75.26151","15.99548","-198.7813","-15.36481","376.5246","16.02911","-199.8236","-20.75806","76.121","-36.09308","-444.0197"
"1.526525","-20.36047","75.18304","15.7121","-198.7346","-13.76398","376.3861","15.74615","-199.7729","-21.3562","76.11197","-36.133","-444.004","-20.36047","75.18304","15.7121","-198.7346","-13.76398","376.3861","15.74615","-199.7729","-21.3562","76.11197","-36.133","-444.004"
"1.534867","-20.97961","75.07996","15.36078","-198.7455","-12.24945","376.1867","15.39172","-199.7992","-21.94342","75.98093","-36.14044","-444.0132","-20.97961","75.07996","15.36078","-198.7455","-12.24945","376.1867","15.39172","-199.7992","-21.94342","75.98093","-36.14044","-444.0132"
"1.543208","-21.66028","74.96057","14.96826","-198.5731","-10.73785","376.131","15.00726","-199.5876","-22.66443","75.85611","-36.3327","-443.9717","-21.66028","74.96057","14.96826","-198.5731","-10.73785","376.131","15.00726","-199.5876","-22.66443","75.85611","-36.3327","-443.9717"
"1.55155","-22.28577","74.88474","14.73083","-198.5133","-9.196411","375.8575","14.7663","-199.5446","-23.23865","75.84305","-36.33264","-443.9717","-22.28577","74.88474","14.73083","-198.5133","-9.196411","375.8575","14.7663","-199.5446","-23.23865","75.84305","-36.33264","-443.9717"
"1.559892","-22.98999","74.74716","14.35394","-198.5316","-7.512756","375.7873","14.39197","-199.608","-23.91602","75.71475","-36.31757","-443.9878","-22.98999","74.74716","14.35394","-198.5316","-7.512756","375.7873","14.39197","-199.608","-23.91602","75.71475","-36.31757","-443.9878"
"1.568233","-23.6687","74.67462","14.10626","-198.4487","-5.717651","375.5519","14.13354","-199.4766","-24.57941","75.60342","-36.31757","-443.9878","-23.6687","74.67462","14.10626","-198.4487","-5.717651","375.5519","14.13354","-199.4766","-24.57941","75.60342","-36.31757","-443.9878"
"1.576575","-24.33734","74.5365","13.8371","-198.3971","-3.844055","375.2412","13.8645","-199.435","-25.22595","75.56891","-36.29541","-444.0027","-24.33734","74.5365","13.8371","-198.3971","-3.844055","375.2412","13.8645","-199.435","-25.22595","75.56891","-36.29541","-444.0027"
"1.584917","-25.10962","74.53427","13.51807","-198.366","-2.157288","374.9413","13.55103","-199.4285","-25.99591","75.52914","-36.29541","-444.0027","-25.10962","74.53427","13.51807","-198.366","-2.157288","374.9413","13.55103","-199.4285","-25.99591","75.52914","-36.29541","-444.0027"
"1.593258","-26.00891","74.28885","13.16748","-198.2985","-0.4517212","374.6585","13.19012","-199.3543","-27.03223","75.19797","-36.3208","-443.9878","-26.00891","74.28885","13.16748","-198.2985","-0.4517212","374.6585","13.19012","-199.3543","-27.03223","75.19797","-36.3208","-443.9878"
"1.6016","-26.76849","74.21243","12.87402","-198.2123","1.370483","374.5571","12.90448","-199.2802","-27.8103","75.08298","-36.34155","-443.9268","-26.76849","74.21243","12.87402","-198.2123","1.370483","374.5571","12.90448","-199.2802","-27.8103","75.08298","-36.34155","-443.9268"
"1.609942","-27.60529","74.06265","12.46155","-198.1232","3.310059","374.2507","12.4812","-199.205","-28.6499","74.94312","-36.42407","-443.7899","-27.60529","74.06265","12.46155","-198.1232","3.310059","374.2507","12.4812","-199.205","-28.6499","74.94312","-36.42407","-443.7899"
"1.618283","-28.39996","73.99173","12.1535","-198.0754","5.223694","373.8315","12.18115","-199.1404","-29.39166","74.94247","-36.42407","-443.7899","-28.39996","73.99173","12.1535","-198.0754","5.223694","373.8315","12.18115","-199.1404","-29.39166","74.94247","-36.42407","-443.7899"
"1.626625","-29.19031","73.80518","11.76501","-198.0093","7.17804","373.4177","11.78223","-199.0753","-30.13403","74.77563","-36.49683","-443.789","-29.19031","73.80518","11.76501","-198.0093","7.17804","373.4177","11.78223","-199.0753","-30.13403","74.77563","-36.49683","-443.789"
"1.634967","-30.02161","73.70139","11.35651","-197.9654","9.10968","372.8727","11.3858","-199.0604","-30.93921","74.68231","-36.49683","-443.789","-30.02161","73.70139","11.35651","-197.9654","9.10968","372.8727","11.3858","-199.0604","-30.93921","74.68231","-36.49683","-443.789"
"1.643308","-30.85181","73.55283","11.04913","-197.8716","11.15613","372.3995","11.08087","-198.9173","-31.74664","74.53827","-36.4939","-443.7731","-30.85181","73.55283","11.04913","-197.8716","11.15613","372.3995","11.08087","-198.9173","-31.74664","74.53827","-36.4939","-443.7731"
"1.65165","-31.69476","73.50116","10.74683","-197.8209","13.08362","371.6389","10.76593","-198.8649","-32.8114","74.36682","-36.49475","-443.7687","-31.69476","73.50116","10.74683","-197.8209","13.08362","371.6389","10.76593","-198.8649","-32.8114","74.36682","-36.49475","-443.7687"
"1.659992","-32.69482","73.14233","10.29651","-197.8004","15.16895","370.9937","10.328","-198.8691","-33.7514","74.08627","-36.49597","-443.7017","-32.69482","73.14233","10.29651","-197.8004","15.16895","370.9937","10.328","-198.8691","-33.7514","74.08627","-36.49597","-443.7017"
"1.668333","-33.65845","72.9137","9.998535","-197.6915","17.25494","370.2156","10.04578","-198.7496","-34.66815","73.88004","-36.51147","-443.7232","-33.65845","72.9137","9.998535","-197.6915","17.25494","370.2156","10.04578","-198.7496","-34.66815","73.88004","-36.51147","-443.7232"
"1.676675","-34.62598","72.8407","9.694519","-197.4737","19.32654","369.5655","9.723389","-198.4926","-35.58386","73.7796","-36.5647","-443.5508","-34.62598","72.8407","9.694519","-197.4737","19.32654","369.5655","9.723389","-198.4926","-35.58386","73.7796","-36.5647","-443.5508"
"1.685017","-35.57214","72.62756","9.359436","-197.4758","21.49786","368.6064","9.347961","-198.5355","-36.52448","73.60074","-36.5545","-443.5458","-35.57214","72.62756","9.359436","-197.4758","21.49786","368.6064","9.347961","-198.5355","-36.52448","73.60074","-36.5545","-443.5458"
"1.693358","-36.64282","72.38739","9.062744","-197.4196","23.86743","367.5199","9.08728","-198.455","-37.73895","73.30566","-36.57275","-443.5403","-36.64282","72.38739","9.062744","-197.4196","23.86743","367.5199","9.08728","-198.455","-37.73895","73.30566","-36.57275","-443.5403"
"1.7017","-37.64319","72.07025","8.828735","-197.3815","26.12292","366.547","8.855896","-198.4245","-38.67871","72.98914","-36.57275","-443.5403","-37.64319","72.07025","8.828735","-197.3815","26.12292","366.547","8.855896","-198.4245","-38.67871","72.98914","-36.57275","-443.5403"
"1.710042","-38.69116","71.82251","8.485779","-197.3713","28.53918","365.1743","8.511047","-198.3834","-39.65863","72.76572","-36.57239","-443.5846","-38.69116","71.82251","8.485779","-197.3713","28.53918","365.1743","8.511047","-198.3834","-39.65863","72.76572","-36.57239","-443.5846"
"1.718383","-39.79639","71.5618","8.150024","-197.3041","30.76013","363.9515","8.173889","-198.3621","-40.71472","72.52118","-36.5802","-443.5833","-39.79639","71.5618","8.150024","-197.3041","30.76013","363.9515","8.173889","-198.3621","-40.71472","72.52118","-36.5802","-443.5833"
"1.726725","-40.91528","71.25986","7.70105","-197.1483","33.18091","362.9072","7.721802","-198.2081","-41.97601","72.24338","-36.58362","-443.5869","-40.91528","71.25986","7.70105","-197.1483","33.18091","362.9072","7.721802","-198.2081","-41.97601","72.24338","-36.58362","-443.5869"
"1.735067","-41.96405","70.97296","7.18811","-197.1373","35.42737","361.6554","7.220032","-198.2021","-42.97437","71.95209","-36.58759","-443.5707","-41.96405","70.97296","7.18811","-197.1373","35.42737","361.6554","7.220032","-198.2021","-42.97437","71.95209","-36.58759","-443.5707"
"1.743408","-43.14276","70.76932","6.800842","-196.9861","37.99371","360.1445","6.814026","-198.0441","-44.09753","71.77335","-36.66986","-443.5009","-43.14276","70.76932","6.800842","-196.9861","37.99371","360.1445","6.814026","-198.0441","-44.09753","71.77335","-36.66986","-443.5009"
"1.75175","-44.19861","70.65469","6.303345","-196.9987","40.39551","358.7169","6.320557","-198.0744","-45.14362","71.69168","-36.66986","-443.5009","-44.19861","70.65469","6.303345","-196.9987","40.39551","358.7169","6.320557","-198.0744","-45.14362","71.69168","-36.66986","-443.5009"
"1.760092","-45.27008","70.32745","6.004089","-196.8955","42.9231","357.0136","6.032959","-197.9476","-46.3125","71.39801","-36.63507","-443.4631","-45.27008","70.32745","6.004089","-196.8955","42.9231","357.0136","6.032959","-197.9476","-46.3125","71.39801","-36.63507","-443.4631"
"1.768433","-46.29395","70.17044","5.596558","-196.8203","45.40723","355.4041","5.607178","-197.8788","-47.31573","71.13367","-36.63507","-443.4631","-46.29395","70.17044","5.596558","-196.8203","45.40723","355.4041","5.607178","-197.8788","-47.31573","71.13367","-36.63507","-443.4631"
"1.776775","-47.41656","69.75912","5.196167","-196.8278","47.9892","353.5054","5.221863","-197.8839","-48.3512","70.76764","-36.60059","-443.4918","-47.41656","69.75912","5.196167","-196.8278","47.9892","353.5054","5.221863","-197.8839","-48.3512","70.76764","-36.60059","-443.4918"
"1.785117","-48.47516","69.47363","4.788513","-196.6299","50.46832","351.6383","4.811707","-197.6352","-49.37909","70.59964","-36.60059","-443.4917","-48.47516","69.47363","4.788513","-196.6299","50.46832","351.6383","4.811707","-197.6352","-49.37909","70.59964","-36.60059","-443.4917"
"1.793458","-49.80377","69.13794","4.348206","-196.5974","53.14197","349.7259","4.388916","-197.6321","-50.79553","70.14816","-36.63763","-443.4553","-49.80377","69.13794","4.348206","-196.5974","53.14197","349.7259","4.388916","-197.6321","-50.79553","70.14816","-36.63763","-443.4553"
"1.8018","-50.83234","68.85742","3.921448","-196.509","55.61963","347.6532","4.007568","-197.4999","-51.74115","69.82855","-36.64923","-443.4537","-50.83234","68.85742","3.921448","-196.509","55.61963","347.6532","4.007568","-197.4999","-51.74115","69.82855","-36.64923","-443.4537"
"1.810142","-51.97925","68.55771","3.42981","-196.3763","58.21497","345.5853","3.458618","-197.4413","-52.92212","69.61877","-36.66644","-443.4343","-51.97925","68.55771","3.42981","-196.3763","58.21497","345.5853","3.458618","-197.4413","-52.92212","69.61877","-36.66644","-443.4343"
"1.818483","-53.11188","68.30441","2.930786","-196.3178","60.77795","343.3285","2.955994","-197.3657","-54.12585","69.3671","-36.68164","-443.4349","-53.11188","68.30441","2.930786","-196.3178","60.77795","343.3285","2.955994","-197.3657","-54.12585","69.3671","-36.68164","-443.4349"
"1.826825","-54.26263","67.85672","2.285889","-196.2656","63.36591","341.0536","2.30542","-197.3311","-55.23132","68.91193","-36.72095","-443.4169","-54.26263","67.85672","2.285889","-196.2656","63.36591","341.0536","2.30542","-197.3311","-55.23132","68.91193","-36.72095","-443.4169"
"1.835167","-55.263","67.62665","1.769653","-196.1957","65.90039","338.589","1.795349","-197.2687","-56.159","68.71698","-36.72095","-443.4169","-55.263","67.62665","1.769653","-196.1957","65.90039","338.589","1.795349","-197.2687","-56.159","68.71698","-36.72095","-443.4169"
"1.843508","-56.50409","67.11899","1.250549","-196.208","68.37854","336.1099","1.271973","-197.2784","-57.55585","68.00894","-36.72565","-443.452","-56.50409","67.11899","1.250549","-196.208","68.37854","336.1099","1.271973","-197.2784","-57.55585","68.00894","-36.72565","-443.452"
"1.85185","-57.75806","66.93439","0.7559204","-196.1226","70.91638","333.619","0.7832031","-197.2018","-58.68134","67.82544","-36.75714","-443.4562","-57.75806","66.93439","0.7559204","-196.1226","70.91638","333.619","0.7832031","-197.2018","-58.68134","67.82544","-36.75714","-443.4562"
"1.860192","-58.86932","66.51389","0.2976685","-196.0635","73.35291","331.1147","0.3204956","-197.1476","-59.69562","67.53989","-36.74799","-443.4189","-58.86932","66.51389","0.2976685","-196.0635","73.35291","331.1147","0.3204956","-197.1476","-59.69562","67.53989","-36.74799","-443.4189"
"1.868533","-60.05499","66.13623","-0.07885742","-195.9603","75.76587","328.3425","-0.03973389","-197.0265","-60.9635","67.08667","-36.74762","-443.4224","-60.05499","66.13623","-0.07885742","-195.9603","75.76587","328.3425","-0.03973389","-197.0265","-60.9635","67.08667","-36.74762","-443.4224"
"1.876875","-61.24646","65.81235","-0.6484985","-195.849","78.16821","325.7623","-0.6192017","-196.9265","-62.07581","66.79669","-36.80518","-443.3784","-61.24646","65.81235","-0.6484985","-195.849","78.16821","325.7623","-0.6192017","-196.9265","-62.07581","66.79669","-36.80518","-443.3784"
"1.885217","-62.31488","65.51477","-1.069824","-195.7769","80.41663","322.963","-1.029297","-196.8249","-63.09558","66.51694","-36.80518","-443.3784","-62.31488","65.51477","-1.069824","-195.7769","80.41663","322.963","-1.029297","-196.8249","-63.09558","66.51694","-36.80518","-443.3784"
"1.893558","-63.68414","64.79788","-1.566772","-195.6959","82.90613","320.1484","-1.545166","-196.7646","-64.5177","65.72879","-36.85144","-443.3223","-63.68414","64.79788","-1.566772","-195.6959","82.90613","320.1484","-1.545166","-196.7646","-64.5177","65.72879","-36.85144","-443.3223"
"1.9019","-64.97736","64.49466","-2.08844","-195.5558","85.18164","317.2683","-2.043945","-196.5687","-65.83344","65.4668","-36.86151","-443.3198","-64.97736","64.49466","-2.08844","-195.5558","85.18164","317.2683","-2.043945","-196.5687","-65.83344","65.4668","-36.86151","-443.3198"
"1.910242","-66.11017","63.94644","-2.581726","-195.6398","87.40369","314.3209","-2.557678","-196.7251","-66.83484","64.89124","-36.85175","-443.333","-66.11017","63.94644","-2.581726","-195.6398","87.40369","314.3209","-2.557678","-196.7251","-66.83484","64.89124","-36.85175","-443.333"
"1.918583","-67.10577","63.52191","-3.077942","-195.5562","89.6925","311.2531","-3.043884","-196.5721","-67.74255","64.61008","-36.86127","-443.3307","-67.10577","63.52191","-3.077942","-195.5562","89.6925","311.2531","-3.043884","-196.5721","-67.74255","64.61008","-36.86127","-443.3307"
"1.926925","-68.42932","63.11139","-3.598328","-195.4627","91.73669","308.1196","-3.63739","-196.5328","-69.13611","64.07236","-36.89038","-443.3244","-68.42932","63.11139","-3.598328","-195.4627","91.73669","308.1196","-3.63739","-196.5328","-69.13611","64.07236","-36.89038","-443.3244"
"1.935267","-69.45929","62.71155","-4.089783","-195.3784","93.90979","304.9361","-4.058411","-196.413","-70.03491","63.69012","-36.91486","-443.3021","-69.45929","62.71155","-4.089783","-195.3784","93.90979","304.9361","-4.058411","-196.413","-70.03491","63.69012","-36.91486","-443.3021"
"1.943608","-70.64539","62.01727","-4.632019","-195.2333","95.92627","301.7566","-4.607849","-196.3156","-71.26685","63.22403","-37.04089","-443.2542","-70.64539","62.01727","-4.632019","-195.2333","95.92627","301.7566","-4.607849","-196.3156","-71.26685","63.22403","-37.04089","-443.2542"
"1.95195","-71.62231","61.63727","-5.071289","-195.1854","97.96082","298.5703","-5.039124","-196.249","-72.17181","62.79037","-37.04089","-443.2542","-71.62231","61.63727","-5.071289","-195.1854","97.96082","298.5703","-5.039124","-196.249","-72.17181","62.79037","-37.04089","-443.2542"
"1.960292","-72.66296","60.93744","-5.428345","-195.0832","100.0288","295.013","-5.415222","-196.176","-73.31226","62.05975","-37.03088","-443.2609","-72.66296","60.93744","-5.428345","-195.0832","100.0288","295.013","-5.415222","-196.176","-73.31226","62.05975","-37.03088","-443.2609"
