"Time","Angle 2.o/0/X","Angle 2.o/0/Y","Angle 2.a/0/X","Angle 2.a/0/Y","Angle 2.b/0/X","Angle 2.b/0/Y","Angle 1.o/0/X","Angle 1.o/0/Y","Angle 1.a/0/X","Angle 1.a/0/Y","Angle 1.b/0/X","Angle 1.b/0/Y","Angle 1/o/X","Angle 1/o/Y","Angle 1/a/X","Angle 1/a/Y","Angle 1/b/X","Angle 1/b/Y","Angle 2/o/X","Angle 2/o/Y","Angle 2/a/X","Angle 2/a/Y","Angle 2/b/X","Angle 2/b/Y"
"2.177175","9.302979","-200.9258","-3.676758","80.73352","-41.34271","-446.9801","-3.640625","80.5257","9.762512","-199.91","-23.70264","381.6891","-3.640625","80.5257","9.762512","-199.91","-23.70264","381.6891","9.302979","-200.9258","-3.676758","80.73352","-41.34271","-446.9801"
"2.185517","9.092896","-201.0315","-3.997437","80.74191","-41","-447","-3.997437","80.74191","10.07501","-200.0558","-23.88824","381.8893","-3.997437","80.74191","10.07501","-200.0558","-23.88824","381.8893","9.092896","-201.0315","-3.997437","80.74191","-41","-447"
"2.193858","9.268921","-201.0859","-3.863159","80.75143","-40.97345","-447.0387","-3.863159","80.75143","10.24988","-200.1157","-23.14844","381.6584","-3.863159","80.75143","10.24988","-200.1157","-23.14844","381.6584","9.268921","-201.0859","-3.863159","80.75143","-40.97345","-447.0387"
"2.2022","9.308777","-201.0826","-3.838867","80.72809","-40.96027","-447.0576","-3.838867","80.72809","10.28766","-200.1166","-22.62915","381.4394","-3.838867","80.72809","10.28766","-200.1166","-22.62915","381.4394","9.308777","-201.0826","-3.838867","80.72809","-40.96027","-447.0576"
"2.210542","9.466736","-201.1443","-3.813049","80.66141","-40.89514","-447.1102","-3.813049","80.66141","10.46332","-200.1873","-22.16357","381.4006","-3.813049","80.66141","10.46332","-200.1873","-22.16357","381.4006","9.466736","-201.1443","-3.813049","80.66141","-40.89514","-447.1102"
"2.218883","9.485901","-201.1518","-3.815918","80.65414","-40.89514","-447.1102","-3.815918","80.65414","10.48157","-200.1964","-22.02478","381.5959","-3.815918","80.65414","10.48157","-200.1964","-22.02478","381.5959","9.485901","-201.1518","-3.815918","80.65414","-40.89514","-447.1102"
"2.227225","9.604248","-201.1934","-3.801331","80.65707","-40.87518","-447.1367","-3.801331","80.65707","10.60315","-200.2062","-22.04529","381.7088","-3.801331","80.65707","10.60315","-200.2062","-22.04529","381.7088","9.604248","-201.1934","-3.801331","80.65707","-40.87518","-447.1367"
"2.235567","9.634766","-201.2253","-3.803162","80.65619","-40.87518","-447.1367","-3.803162","80.65619","10.62756","-200.2382","-22.43335","381.9459","-3.803162","80.65619","10.62756","-200.2382","-22.43335","381.9459","9.634766","-201.2253","-3.803162","80.65619","-40.87518","-447.1367"
"2.243908","9.663635","-201.1853","-3.848572","80.73993","-40.88086","-447.1083","-3.848572","80.73993","10.64948","-200.1906","-22.89398","382.2186","-3.848572","80.73993","10.64948","-200.1906","-22.89398","382.2186","9.663635","-201.1853","-3.848572","80.73993","-40.88086","-447.1083"
"2.25225","9.663391","-201.1844","-3.855652","80.73987","-40.86859","-447.1039","-3.855652","80.73987","10.64612","-200.1895","-23.22443","382.6256","-3.855652","80.73987","10.64612","-200.1895","-23.22443","382.6256","9.663391","-201.1844","-3.855652","80.73987","-40.86859","-447.1039"
